Segment,Matuirity,Condition 1,Condition 2,Condition 3,Condition 4,Condition 5,Disputer rate,Payers,Disputers,Payers_covered,Payers_covered_to_point,Disputes_covered,Disputes_covered_to_point
maturity_day > 14 & paying_matuirity < 14 & payments > 1,89.0,,,,,,0.0,57.0,0.0,1.6487340325893975e-05,0.6595,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,88.0,,,,,,0.0,58.0,0.0,1.6776591910558782e-05,0.6595,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,87.0,,,,,,0.0,67.0,0.0,1.937985617254204e-05,0.6596,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,86.0,,,,,,0.0,70.0,0.0,2.0247610926536462e-05,0.6596,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,85.0,,,,,,0.0,72.0,0.0,2.0826114095866073e-05,0.6596,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,84.0,,,,,,0.0,74.0,0.0,2.1404617265195687e-05,0.6596,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,83.0,,,,,,0.0,81.0,0.0,2.3429378357849332e-05,0.6596,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,82.0,,,,,,0.0,82.0,0.0,2.371862994251414e-05,0.6597,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,81.0,,,,,,0.0,87.0,0.0,2.5164887865838174e-05,0.6597,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,16.0,spent_last_7d ≤ 12.5,max_bet ≤ 0.205,minutes_to_payment ≤ 4335.5,minutes_to_pay_since_first_game ≤ 3710.5,,0.0,157.0,0.0,4.541249879237464e-05,0.6597,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,40.0,payments_last_7d > 1.5,payments_last_7d > 4.5,,,,0.0,153.0,0.0,4.425549245371541e-05,0.6598,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,77.0,,,,,,0.0,139.0,0.0,4.020597026840812e-05,0.6598,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,54.0,,,,,,0.0,499.0,0.0,0.00014433654074773848,0.66,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,48.0,minutes_to_play > 0.5,win_amount_last_7d ≤ 2.69,,,,0.0,99.0,0.0,2.863590688181585e-05,0.66,0.0,1.001
maturity_day < 14 & payments > 1,6.0,max_daily_spent ≤ 153.995,payments_to_date ≤ 14.5,payments_last_14d ≤ 2.5,minutes_to_payment ≤ 2.5,"payer__1,1,1,0,1,0,1] ≤ 0.5",0.0,1932.0,0.0,0.0005588340615724064,0.6605,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,49.0,minutes_to_play ≤ 4.5,,,,,0.0,519.0,0.0,0.00015012157244103462,0.6607,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,50.0,minutes_to_play ≤ 3.5,,,,,0.0,491.0,0.0,0.00014202252807042002,0.6608,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,51.0,minutes_to_play ≤ 2.5,,,,,0.0,448.0,0.0,0.00012958470992983334,0.661,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,52.0,minutes_to_play ≤ 1.5,,,,,0.0,429.0,0.0,0.00012408892982120203,0.6611,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,53.0,minutes_to_play ≤ 1.5,,,,,0.0,404.0,0.0,0.00011685764020458186,0.6612,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,55.0,,,,,,0.0,470.0,0.0,0.00013594824479245908,0.6613,0.0,1.001
maturity_day < 14 & payments > 1,5.0,spent_to_date ≤ 217.995,payments_last_7d ≤ 2.5,max_games_daily_games > 1155.5,,,0.0,1214.0,0.0,0.0003511514237830752,0.6617,0.0,1.001
maturity_day < 14 & payments > 1,5.0,spent_to_date > 217.995,spent_last_14d ≤ 2475.0,daily_games_first_14d ≤ 774.845,max_daily_spent ≤ 236.485,games_last_14d > 1424.5,0.0,380.0,0.0,0.00010991560217262651,0.6618,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,101.0,,,,,,0.0,16.0,0.0,4.628025354636905e-06,0.6618,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,102.0,,,,,,0.0,11.0,0.0,3.1817674313128723e-06,0.6618,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,103.0,,,,,,0.0,10.0,0.0,2.8925158466480657e-06,0.6618,0.0,1.001
maturity_day < 14 & payments > 1,5.0,spent_to_date ≤ 217.995,payments_last_7d > 2.5,payments_to_date > 14.5,minutes_to_pay_since_first_game ≤ 7.5,,0.0,303.0,0.0,8.764323015343639e-05,0.6619,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,104.0,,,,,,0.0,6.0,0.0,1.7355095079888396e-06,0.6619,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,105.0,,,,,,0.0,5.0,0.0,1.4462579233240328e-06,0.6619,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,48.0,minutes_to_play ≤ 0.5,,,,,0.0,442.0,0.0,0.00012784920042184451,0.662,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,47.0,minutes_to_play > 0.5,daily_games_first_7d ≤ 110.81,,,,0.0,114.0,0.0,3.297468065178795e-05,0.6621,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,47.0,minutes_to_play ≤ 0.5,,,,,0.0,452.0,0.0,0.00013074171626849257,0.6622,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,46.0,minutes_to_play > 0.5,local_time_12_to_18 > 43.5,,,,0.0,118.0,0.0,3.413168699044718e-05,0.6622,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,66.0,,,,,,0.0,249.0,0.0,7.202364458153684e-05,0.6623,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,67.0,,,,,,0.0,242.0,0.0,6.99988834888832e-05,0.6624,0.0,1.001
maturity_day < 14 & payments > 1,7.0,spent_to_date ≤ 267.995,payments_last_7d ≤ 3.5,minutes_to_payment ≤ 1.5,,,0.0,1727.0,0.0,0.000499537486716121,0.6629,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,68.0,,,,,,0.0,218.0,0.0,6.305684545692783e-05,0.6629,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,69.0,,,,,,0.0,200.0,0.0,5.785031693296132e-05,0.663,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,42.0,win_amount_to_date ≤ 75.345,,,,,0.0,635.0,0.0,0.00018367475626215218,0.6632,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,43.0,minutes_to_play ≤ 0.5,,,,,0.0,541.0,0.0,0.00015648510730366036,0.6633,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,43.0,minutes_to_play > 0.5,win_amount_last_14d > 4.74,,,,0.0,142.0,0.0,4.107372502240253e-05,0.6634,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,44.0,minutes_to_play ≤ 0.5,,,,,0.0,499.0,0.0,0.00014433654074773848,0.6635,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,44.0,minutes_to_play > 0.5,win_amount_last_14d > 4.605,,,,0.0,132.0,0.0,3.818120917575447e-05,0.6636,0.0,1.001
maturity_day < 14 & payments > 1,6.0,max_daily_spent ≤ 153.995,payments_to_date > 14.5,minutes_to_payment > 4.5,daily_games_first_1d ≤ 453.5,,0.0,101.0,0.0,2.9214410051145466e-05,0.6636,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,45.0,minutes_to_play ≤ 0.5,,,,,0.0,483.0,0.0,0.0001397085153931016,0.6637,0.0,1.001
maturity_day < 14 & payments > 1,6.0,max_daily_spent ≤ 153.995,payments_to_date > 14.5,minutes_to_payment ≤ 4.5,money_games_to_date ≤ 5535.5,,0.0,252.0,0.0,7.289139933553125e-05,0.6638,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,45.0,minutes_to_play > 0.5,local_time_12_to_18 > 20.5,,,,0.0,122.0,0.0,3.5288693329106406e-05,0.6638,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,46.0,minutes_to_play ≤ 0.5,,,,,0.0,464.0,0.0,0.00013421273528447025,0.664,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,106.0,,,,,,0.0,3.0,0.0,8.677547539944198e-07,0.664,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,107.0,,,,,,0.0,3.0,0.0,8.677547539944198e-07,0.664,0.0,1.001
maturity_day < 14 & payments > 1,7.0,spent_to_date ≤ 267.995,payments_last_7d ≤ 3.5,minutes_to_payment > 1.5,max_payment > 11.5,local_time_after_18 > 470.5,0.0,556.0,0.0,0.00016082388107363247,0.6641,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,72.0,,,,,,0.0,168.0,0.0,4.859426622368751e-05,0.6642,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,92.0,,,,,,0.0,62.0,0.0,1.793359824921801e-05,0.6642,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,95.0,,,,,,0.0,47.0,0.0,1.359482447924591e-05,0.6642,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,96.0,,,,,,0.0,41.0,0.0,1.185931497125707e-05,0.6642,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,98.0,,,,,,0.0,27.0,0.0,7.809792785949779e-06,0.6642,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,99.0,,,,,,0.0,21.0,0.0,6.074283277960938e-06,0.6642,0.0,1.001
maturity_day < 14 & payments > 1,3.0,max_daily_spent > 154.995,bet_money_to_date ≤ 16786.149,max_payment ≤ 288.0,max_payment > 93.0,win_amount_to_date ≤ 884.55,0.0,158.0,0.0,4.5701750377039444e-05,0.6643,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,100.0,,,,,,0.0,17.0,0.0,4.917276939301712e-06,0.6643,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,73.0,,,,,,0.0,157.0,0.0,4.541249879237464e-05,0.6643,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,108.0,,,,,,0.0,2.0,0.0,5.785031693296131e-07,0.6643,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,74.0,,,,,,0.0,152.0,0.0,4.39662408690506e-05,0.6644,0.0,1.001
maturity_day < 14 & payments > 1,3.0,max_daily_spent ≤ 154.995,daily_games_first_14d > 630.645,daily_games_first_1d > 633.5,spent_last_7d ≤ 78.985,win_amount_last_7d > 623.65,0.0,506.0,0.0,0.00014636130184039213,0.6645,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,75.0,,,,,,0.0,146.0,0.0,4.223073136106176e-05,0.6646,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,76.0,,,,,,0.0,142.0,0.0,4.107372502240253e-05,0.6646,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,70.0,,,,,,0.0,185.0,0.0,5.351154316298922e-05,0.6647,0.0,1.001
maturity_day < 14 & payments > 1,3.0,max_daily_spent ≤ 154.995,daily_games_first_14d > 630.645,daily_games_first_1d ≤ 633.5,bet_money_to_date ≤ 54.6,,0.0,106.0,0.0,3.06606679744695e-05,0.6647,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,71.0,,,,,,0.0,176.0,0.0,5.0908278901005956e-05,0.6647,0.0,1.001
maturity_day < 14 & payments > 1,4.0,spent_last_7d ≤ 288.995,max_daily_spent ≤ 25.995,minutes_to_payment ≤ 1466.5,money_games_last_7d > 1448.5,,0.0,1307.0,0.0,0.0003780518211569022,0.6651,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,91.0,,,,,,0.0,65.0,0.0,1.8801353003212427e-05,0.6651,0.0,1.001
maturity_day < 14 & payments > 1,4.0,spent_last_7d ≤ 288.995,max_daily_spent ≤ 25.995,minutes_to_payment > 1466.5,daily_games_first_14d ≤ 152.65,daily_games_first_1d > 39.835,0.0,588.0,0.0,0.00017007993178290627,0.6653,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,90.0,,,,,,0.0,74.0,0.0,2.1404617265195687e-05,0.6653,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,97.0,,,,,,0.0,35.0,0.0,1.0123805463268231e-05,0.6653,0.0,1.001
maturity_day > 14 & paying_matuirity > 14 & payments = 1,47.0,max_daily_spent ≤ 9.995,minutes_to_payment > 2.5,,,,0.0,9465.0,0.0,0.0027377662488523944,0.6681,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,79.0,,,,,,0.0,128.0,0.0,3.702420283709524e-05,0.6681,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,80.0,,,,,,0.0,127.0,0.0,3.6734951252430434e-05,0.6682,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,81.0,,,,,,0.0,120.0,0.0,3.471019015977679e-05,0.6682,0.0,1.001
maturity_day < 14 & payments > 1,4.0,spent_last_7d > 288.995,bet_money_to_date ≤ 23771.0,bet_money_to_date > 1400.35,daily_games_first_14d ≤ 883.02,daily_games_first_14d > 693.75,0.0,136.0,0.0,3.93382155144137e-05,0.6682,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,82.0,,,,,,0.0,118.0,0.0,3.413168699044718e-05,0.6683,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,83.0,,,,,,0.0,109.0,0.0,3.1528422728463915e-05,0.6683,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,84.0,,,,,,0.0,102.0,0.0,2.9503661635810273e-05,0.6683,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,85.0,,,,,,0.0,96.0,0.0,2.7768152127821434e-05,0.6684,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,86.0,,,,,,0.0,92.0,0.0,2.6611145789162206e-05,0.6684,0.0,1.001
maturity_day < 14 & payments > 1,4.0,spent_last_7d ≤ 288.995,max_daily_spent > 25.995,payments_last_7d ≤ 18.5,local_time_after_18 > 373.5,daily_games_first_14d ≤ 568.725,0.0,860.0,0.0,0.00024875636281173366,0.6686,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,87.0,,,,,,0.0,83.0,0.0,2.4007881527178946e-05,0.6687,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,88.0,,,,,,0.0,80.0,0.0,2.3140126773184525e-05,0.6687,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,89.0,,,,,,0.0,77.0,0.0,2.2272372019190108e-05,0.6687,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,65.0,,,,,,0.0,260.0,0.0,7.520541201284971e-05,0.6688,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,64.0,,,,,,0.0,264.0,0.0,7.636241835150894e-05,0.6688,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,16.0,spent_last_7d ≤ 12.5,max_bet ≤ 0.205,minutes_to_payment > 4335.5,minutes_to_pay_since_first_game ≤ 15734.5,local_time_after_18 ≤ 636.0,0.0,1623.0,0.0,0.0004694553219109811,0.6693,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,20.0,max_daily_spent ≤ 17.5,games_to_date ≤ 71.5,bet_money_to_date ≤ 5.65,,,0.0,385.0,0.0,0.00011136186009595054,0.6694,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,18.0,max_daily_spent ≤ 17.5,money_games_last_7d > 34.5,games_last_7d ≤ 101.5,local_time_before_6 ≤ 38.0,,0.0,107.0,0.0,3.094991955913431e-05,0.6695,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,18.0,max_daily_spent ≤ 17.5,money_games_last_7d > 34.5,games_last_7d > 101.5,,,0.0,1425.0,0.0,0.0004121835081473494,0.6699,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,35.0,spent_to_date ≤ 127.495,minutes_to_pay_since_first_game ≤ 46457.5,,,,0.0,758.0,0.0,0.0002192527011759234,0.6701,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,19.0,max_daily_spent ≤ 17.5,minutes_to_payment > 7358.0,games_to_date ≤ 71.5,win_amount_last_14d ≤ 1.625,,0.0,422.0,0.0,0.00012206416872854837,0.6702,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,34.0,spent_to_date ≤ 126.995,,,,,0.0,897.0,0.0,0.0002594586714443315,0.6705,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,19.0,max_daily_spent ≤ 17.5,minutes_to_payment > 7358.0,games_to_date > 71.5,,,0.0,2983.0,0.0,0.000862837477055118,0.6713,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,33.0,payments_last_14d ≤ 13.5,,,,,0.0,979.0,0.0,0.00028317730138684567,0.6716,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,20.0,max_daily_spent ≤ 17.5,games_to_date > 71.5,,,,0.0,2719.0,0.0,0.0007864750587036092,0.6724,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,37.0,daily_games_first_7d ≤ 138.94,,,,,0.0,665.0,0.0,0.00019235230380209637,0.6726,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,21.0,max_payment ≤ 17.5,games_to_date ≤ 71.5,win_amount_last_14d ≤ 1.12,,,0.0,354.0,0.0,0.00010239506097134153,0.6727,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,21.0,max_payment ≤ 17.5,games_to_date > 71.5,,,,0.0,2449.0,0.0,0.0007083771308441113,0.6734,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,22.0,daily_games_first_7d > 4.835,,,,,0.0,2667.0,0.0,0.0007714339763010391,0.6742,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,23.0,daily_games_first_14d > 5.255,,,,,0.0,2433.0,0.0,0.0007037491054894744,0.6749,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,24.0,daily_games_first_7d > 5.815,win_amount_to_date ≤ 245.53,,,,0.0,2151.0,0.0,0.000622180158613999,0.6755,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,17.0,payments_to_date ≤ 23.5,games_last_7d ≤ 168.0,local_time_6_to_12 > 0.5,,,0.0,1313.0,0.0,0.00037978733066489106,0.6759,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,17.0,payments_to_date ≤ 23.5,games_last_7d ≤ 168.0,local_time_6_to_12 ≤ 0.5,win_amount_last_14d > 5.855,,0.0,142.0,0.0,4.107372502240253e-05,0.6759,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,36.0,win_amount_last_14d ≤ 711.545,minutes_to_pay_since_first_game ≤ 47679.5,,,,0.0,708.0,0.0,0.00020479012194268305,0.6761,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,18.0,max_daily_spent ≤ 17.5,money_games_last_7d ≤ 34.5,,,,0.0,2466.0,0.0,0.000713294407783413,0.6768,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,41.0,win_amount_to_date ≤ 75.205,,,,,0.0,656.0,0.0,0.00018974903954011312,0.677,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,37.0,spent_last_14d ≤ 118.5,minutes_to_pay_since_first_game ≤ 48886.0,,,,0.0,641.0,0.0,0.00018541026577014103,0.6772,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,40.0,payments_last_7d > 1.5,payments_last_7d ≤ 4.5,daily_games_first_1d ≤ 198.915,bet_money_to_date > 65.45,,0.0,105.0,0.0,3.037141638980469e-05,0.6773,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,16.0,spent_last_7d ≤ 12.5,max_bet ≤ 0.205,minutes_to_payment > 4335.5,minutes_to_pay_since_first_game > 15734.5,max_games_daily_games > 127.5,0.0,307.0,0.0,8.880023649209562e-05,0.6773,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,40.0,payments_last_7d ≤ 1.5,,,,,0.0,239.0,0.0,6.913112873488877e-05,0.6774,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,16.0,spent_last_7d ≤ 12.5,max_bet > 0.205,"playing_days__0,1,1,0,0,0,0] ≤ 0.5",,,0.0,2952.0,0.0,0.000853870677930509,0.6783,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,17.0,spent_last_7d ≤ 12.5,max_bet ≤ 0.205,local_time_12_to_18 ≤ 694.5,minutes_to_pay_since_first_game ≤ 15734.5,,0.0,1543.0,0.0,0.00044631519513779657,0.6787,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,39.0,payments_last_7d > 1.5,daily_games_first_1d ≤ 198.915,local_time_before_6 > 79.5,,,0.0,150.0,0.0,4.338773769972099e-05,0.6788,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,17.0,spent_last_7d ≤ 12.5,max_bet ≤ 0.205,local_time_12_to_18 ≤ 694.5,minutes_to_pay_since_first_game > 15734.5,local_time_6_to_12 > 0.5,0.0,384.0,0.0,0.00011107260851128574,0.6789,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,39.0,payments_last_7d ≤ 1.5,,,,,0.0,261.0,0.0,7.549466359751452e-05,0.6789,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,17.0,spent_last_7d ≤ 12.5,max_bet ≤ 0.205,local_time_12_to_18 > 694.5,daily_games_first_14d > 386.0,,0.0,104.0,0.0,3.0082164805139887e-05,0.679,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,17.0,spent_last_7d ≤ 12.5,max_bet > 0.205,,,,0.0,2678.0,0.0,0.000774615743732352,0.6797,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,38.0,daily_games_first_1d > 242.885,minutes_to_pay_since_first_game ≤ 43629.5,games_last_14d ≤ 4139.0,,,0.0,102.0,0.0,2.9503661635810273e-05,0.6798,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,38.0,win_amount_to_date ≤ 75.385,,,,,0.0,781.0,0.0,0.00022590548762321396,0.68,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,38.0,daily_games_first_1d ≤ 242.885,minutes_to_play ≤ 2.5,,,,0.0,410.0,0.0,0.0001185931497125707,0.6801,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,39.0,win_amount_to_date ≤ 75.385,,,,,0.0,747.0,0.0,0.00021607093374461053,0.6803,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,40.0,win_amount_to_date ≤ 75.205,,,,,0.0,697.0,0.0,0.0002016083545113702,0.6805,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,25.0,max_games_daily_games > 6.5,bet_money_to_date ≤ 365.35,,,,0.0,1985.0,0.0,0.0005741643955596411,0.6811,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,37.0,daily_games_first_7d > 138.94,local_time_12_to_18 > 62.0,,,,0.0,234.0,0.0,6.768487081156474e-05,0.6812,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,63.0,,,,,,0.0,280.0,0.0,8.099044370614585e-05,0.6813,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,58.0,,,,,,0.0,420.0,0.0,0.00012148566555921876,0.6814,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,15.0,payments_last_14d ≤ 18.5,daily_games_first_14d ≤ 184.055,payments_last_7d > 1.5,games_last_7d > 459.5,,0.0,609.0,0.0,0.0001761542150608672,0.6816,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,34.0,minutes_to_pay_since_first_game > 43627.0,local_time_after_18 > 2.5,,,,0.0,157.0,0.0,4.541249879237464e-05,0.6816,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,35.0,games_last_14d > 14.5,,,,,0.0,1008.0,0.0,0.000291565597342125,0.6819,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,15.0,payments_last_14d ≤ 18.5,daily_games_first_14d ≤ 184.055,payments_last_7d ≤ 1.5,,,0.0,1745.0,0.0,0.0005047440152400875,0.6824,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,36.0,minutes_to_pay_since_first_game ≤ 50187.5,games_last_14d > 20.0,,,,0.0,851.0,0.0,0.00024615309854975043,0.6826,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,56.0,,,,,,0.0,454.0,0.0,0.0001313202194378222,0.6828,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments = 1,57.0,,,,,,0.0,433.0,0.0,0.00012524593615986126,0.6829,0.0,1.001
maturity_day < 14 & payments > 1,7.0,spent_to_date > 267.995,max_daily_spent ≤ 1239.485,daily_games_first_14d ≤ 778.105,max_daily_spent > 181.5,bet_money_to_date > 3824.5,0.0,225.0,0.0,6.508160654958149e-05,0.683,0.0,1.001
maturity_day > 14 & paying_matuirity < 14 & payments > 1,16.0,payments_last_14d ≤ 26.5,spent_last_14d > 71.495,money_games_last_14d > 3443.5,,,0.0,285.0,0.0,8.243670162946988e-05,0.683,0.0,1.001
